id	cases	file_name	md5sum	file_id	file_size
6e112ec6-1791-4764-8a62-7ad4dfea2d3b	[{'case_id': '18d35983-ea6a-4b70-a209-9bef37595956'}]	216e4f8a-be1a-41d6-b413-fa4645423caa.rna_seq.augmented_star_gene_counts.tsv	ab766d646b3d2dff3a44caed1e0a3999	6e112ec6-1791-4764-8a62-7ad4dfea2d3b	4254264
87d5686a-5d57-4ce2-b06a-dee5c2926ebf	[{'case_id': '18eb4dfc-556f-4bf3-a411-4780209ed1e0'}]	d920c232-82ae-48f9-98d1-b94bf4a45d8d.rna_seq.augmented_star_gene_counts.tsv	01c0588f5a3cc8c3dba9848ed6b50728	87d5686a-5d57-4ce2-b06a-dee5c2926ebf	4258553
5e789924-9d98-4765-a348-90a27349d906	[{'case_id': '9f6be944-83de-42ab-8738-f0022f475e61'}]	d83bb114-c175-4fd5-aac0-5dc04b9218b0.rna_seq.augmented_star_gene_counts.tsv	d8dfac715263256aa92e52820c9ad00b	5e789924-9d98-4765-a348-90a27349d906	4256920
36e4ffb0-0bab-4035-88f1-a181b195fce1	[{'case_id': '9f93ea0a-1687-44e0-9e8a-eeb4097d471c'}]	d78126ec-68b1-4d77-bf7a-19a47678a5fb.rna_seq.augmented_star_gene_counts.tsv	4b71eb19d00c7303f4fb95912bba60ec	36e4ffb0-0bab-4035-88f1-a181b195fce1	4236185
45bf52c6-b1a3-4f01-8345-a224fc195e18	[{'case_id': '197428f7-bd77-4c5f-8119-87157b5c35b9'}]	5020cd67-6bd9-420c-bc6a-1cc8f2f78bde.rna_seq.augmented_star_gene_counts.tsv	920f721f5456c2cba428c904be7686bb	45bf52c6-b1a3-4f01-8345-a224fc195e18	4245360
d923e06d-c747-419d-bd40-b05eb3e13edb	[{'case_id': 'a1674d7b-787a-45c4-bf16-1b7d0efce207'}]	914508e1-ccc8-47ff-a225-7aca326a54dd.rna_seq.augmented_star_gene_counts.tsv	ea4cb40a8e1743cc113547737ba47b20	d923e06d-c747-419d-bd40-b05eb3e13edb	4257281
130343f0-62f4-4400-8002-e596edb3c02a	[{'case_id': '64975923-d032-4182-8565-59fc37127d8d'}]	fcc2a5c0-ec23-43b5-b616-9b03c8ff4129.rna_seq.augmented_star_gene_counts.tsv	cc67e83a01a50164150750a5edfd413a	130343f0-62f4-4400-8002-e596edb3c02a	4252447
67347e29-6d43-4234-8b04-188be7e6440b	[{'case_id': 'a0576d44-9add-429b-9eeb-f7b234b7385f'}]	85caaa0e-2811-46d2-b934-d9f9f006afc6.rna_seq.augmented_star_gene_counts.tsv	dbc6791263fe5cddd3875920a4151afa	67347e29-6d43-4234-8b04-188be7e6440b	4222149
206804c1-e5be-4076-9793-406d11094266	[{'case_id': 'a0963e93-b63e-4de2-86c1-81302e271d3e'}]	57d2c12f-e3ae-457b-b92c-22002aecdba0.rna_seq.augmented_star_gene_counts.tsv	0e356e298f62166a2b8780f77553dcf3	206804c1-e5be-4076-9793-406d11094266	4251591
136df0c2-a2a4-42e9-9cc6-9051d4f4c13d	[{'case_id': '64f67506-f2df-4f0a-b7be-29b4949e986a'}]	7faebca5-c36a-4a24-b785-5e673cf5a0ed.rna_seq.augmented_star_gene_counts.tsv	d62abe0b79cc95ca8644d2281079be38	136df0c2-a2a4-42e9-9cc6-9051d4f4c13d	4236315
8a84b9a5-d453-416b-b481-f15402c2eb54	[{'case_id': 'a1093598-d3a8-4ffe-83fc-bc7d1faff7e5'}]	8c0d18d4-98f5-4a66-b62e-7cede666c49f.rna_seq.augmented_star_gene_counts.tsv	6a90260b6cce8a93cdd63247e527e5b2	8a84b9a5-d453-416b-b481-f15402c2eb54	4234079
f1934efb-1c8a-4c72-ba94-d263ef0d0cd4	[{'case_id': '5562455d-bbb8-46eb-a510-e8c6e1e26789'}]	35da5f48-1c64-488b-8330-01e5fcbd9801.rna_seq.augmented_star_gene_counts.tsv	b742c42c54d5855f8c5065bd6ebba3c7	f1934efb-1c8a-4c72-ba94-d263ef0d0cd4	4243661
207ea988-6795-460c-bfeb-382d8c758f31	[{'case_id': '659b0170-e914-45ff-aa55-fcb8d3dc7b8a'}]	2c555b4c-f219-40f9-95a4-bf96122b9c1c.rna_seq.augmented_star_gene_counts.tsv	fb7cc39ac70aa243e8eb3c9e907c8007	207ea988-6795-460c-bfeb-382d8c758f31	4236909
8d87fbd5-8ca7-4ff6-b8b1-79f098dbca9f	[{'case_id': '8d5fe6e8-d2cc-481f-a6a1-9cb6e7982cde'}]	bc1ed706-3abf-407c-9133-18169a4cf0e2.rna_seq.augmented_star_gene_counts.tsv	45a3900e1b6227c478227eed639fc99e	8d87fbd5-8ca7-4ff6-b8b1-79f098dbca9f	4250251
78805478-bf7a-4d7b-8c4f-15e334430efd	[{'case_id': '5580b21a-2cdb-4777-ad79-6e06654144f5'}]	ed9b3b6b-c2c2-41a2-ac61-dd2cfbb321ba.rna_seq.augmented_star_gene_counts.tsv	952b64bcfd7f856f5d1bd19245986d5d	78805478-bf7a-4d7b-8c4f-15e334430efd	4241329
4df2233b-3bbc-4d20-9abc-2a09b3f37383	[{'case_id': 'd3d4d709-ab34-4617-aa8c-51a3d0a3efe6'}]	eb0f8bc7-5f47-4174-8e85-678bd011bc3c.rna_seq.augmented_star_gene_counts.tsv	2a9f52c2eadf6f18224c9f2f8778e873	4df2233b-3bbc-4d20-9abc-2a09b3f37383	4251762
37af19f9-56f9-48ec-97a9-5b0b6e364293	[{'case_id': '8db69f1d-72e2-40ba-ad8a-cf228499840d'}]	a37efe02-9662-4b90-8251-003ccb96aed4.rna_seq.augmented_star_gene_counts.tsv	478d2e0ca49bab7a8040ef26dc222cc6	37af19f9-56f9-48ec-97a9-5b0b6e364293	4231059
fe7c2cdd-7c3f-4d76-ad78-2a676116f464	[{'case_id': '56230e4a-29ca-4f37-a0f9-730dbdfb6fa2'}]	97a50d88-e662-43d5-9cef-2915545e8968.rna_seq.augmented_star_gene_counts.tsv	89172e025071b5cf9f78b693a8d3521b	fe7c2cdd-7c3f-4d76-ad78-2a676116f464	4247663
12959673-a8ec-4223-a5fe-0648276db5fc	[{'case_id': 'd1fd8ed2-be13-4272-b31e-df86911db3b1'}]	ba2e1bd2-56f5-4dfb-94b5-92c50c58b31e.rna_seq.augmented_star_gene_counts.tsv	2fbef173968c3b083ec625ee76cc673d	12959673-a8ec-4223-a5fe-0648276db5fc	4252801
398fa6bf-78af-473b-8f2c-a2b3b605131f	[{'case_id': 'd3d545b3-457f-4389-821f-704cb24aff7f'}]	a852a227-c31f-410f-baee-81135917a7d2.rna_seq.augmented_star_gene_counts.tsv	300bd799d99d4968aa1eb35bbd6385ea	398fa6bf-78af-473b-8f2c-a2b3b605131f	4245036
b1d29048-b913-40d9-bb58-97c107b95e8d	[{'case_id': 'd48e9f25-f083-4f88-a92d-c12d9f765ba6'}]	3719879b-e7b9-42b4-974c-f69735086cad.rna_seq.augmented_star_gene_counts.tsv	12f25f309067c13ff17c30e590ca2c94	b1d29048-b913-40d9-bb58-97c107b95e8d	4264805
5b4ec1fd-516d-4c32-a233-0699e591df1a	[{'case_id': 'd5e9a403-88ce-40fc-bb85-80cf3f8ff6bc'}]	4331397f-eaf9-4e43-8fa2-e30ad3643aca.rna_seq.augmented_star_gene_counts.tsv	6696b036fe5b0845004df65a1e3bfd61	5b4ec1fd-516d-4c32-a233-0699e591df1a	4254462
9dc09c86-c728-4bd9-b2b6-2d9962dad662	[{'case_id': 'd34471a1-b367-4f8a-b35a-c5901c4f5503'}]	d1f1743c-5fd9-4ae8-90c2-8c3e2d475d1b.rna_seq.augmented_star_gene_counts.tsv	24d42f590b663170a1f908a75917da90	9dc09c86-c728-4bd9-b2b6-2d9962dad662	4251380
aa9179e0-a44c-440a-a150-a9d5727579ea	[{'case_id': 'd3a75976-67d3-40fa-9f6f-cf2a3d7b773c'}]	144d0f39-feff-4dcd-a07d-abcc400e901f.rna_seq.augmented_star_gene_counts.tsv	299e6f8a65e144727d6885bac36266b4	aa9179e0-a44c-440a-a150-a9d5727579ea	4232904
77e51e8b-b21e-458a-9d00-217baa96d771	[{'case_id': 'd3b9d925-ae04-4721-8bfc-50b41225bc74'}]	28f3a34c-f73a-4d10-8c0a-23e578866289.rna_seq.augmented_star_gene_counts.tsv	b9fdd342c07759148cabcd2a8c2aee62	77e51e8b-b21e-458a-9d00-217baa96d771	4246807
4660cd29-08ac-452c-9bb8-10e9d9e906ab	[{'case_id': 'd6f911b5-e895-43f8-8f86-0ac2f1bc6fae'}]	45f837c9-6b9e-4eed-ba56-9715b4a0356d.rna_seq.augmented_star_gene_counts.tsv	73434fccab79dbc24e23229ce0c9c39e	4660cd29-08ac-452c-9bb8-10e9d9e906ab	4242875
83eeba96-e3dc-44a3-846c-43dcc2ff9806	[{'case_id': 'd5d8e76e-2f2a-49bc-ba0a-d51283611b16'}]	631a9df0-9d81-4b15-9ee6-3ae9f31dcba6.rna_seq.augmented_star_gene_counts.tsv	5516aaacb60e91486fe3ac104732cba9	83eeba96-e3dc-44a3-846c-43dcc2ff9806	4227880
2a73e390-7415-486e-8d15-d9ea6ede09ba	[{'case_id': 'd9627184-b972-4e00-8c11-b0b946ac357a'}]	5b875575-24fd-40c1-910c-38775c73004e.rna_seq.augmented_star_gene_counts.tsv	424b7b15644d073cc47ba937fd406027	2a73e390-7415-486e-8d15-d9ea6ede09ba	4238674
c6a4afd8-8044-475f-b4fd-a1b4cb922976	[{'case_id': 'd8492ebd-3d94-4a4b-8de7-386526691cc2'}]	58bcabc9-6f6b-43c0-bf40-fa9396c6c9d7.rna_seq.augmented_star_gene_counts.tsv	a2fe2c45fccabd23f8c860c4fc8701b3	c6a4afd8-8044-475f-b4fd-a1b4cb922976	4216938
fcb1b40a-85c0-498c-881e-7161edcf39e6	[{'case_id': 'dba9beec-5e51-48c0-9229-0ee286a02a1a'}]	fd98106a-a2c6-4f23-86f5-66436c2501e5.rna_seq.augmented_star_gene_counts.tsv	6e4e99a683d5e4a8cacb99f886093b31	fcb1b40a-85c0-498c-881e-7161edcf39e6	4243662
a260d9e5-d88e-44eb-8431-4266c1baf68a	[{'case_id': 'd9fd2724-7db0-4af3-ac14-217bdfa5203f'}]	9c20991b-fb37-4984-8b57-2c1fa8112d1a.rna_seq.augmented_star_gene_counts.tsv	8439e7ee7f371c0c298f95689b26ea7c	a260d9e5-d88e-44eb-8431-4266c1baf68a	4222815
a542178a-a338-40d4-be52-b9a71af89b58	[{'case_id': 'dd6b64a8-d546-4fd1-bbbd-ac9703791cae'}]	1a3e846b-4c7f-4aac-8c26-bb5e25f226ae.rna_seq.augmented_star_gene_counts.tsv	0d560213bf5206241e6e4bc3fceffbec	a542178a-a338-40d4-be52-b9a71af89b58	4231285
8e60d7c9-0fee-415f-b7bd-072f1bcd0fac	[{'case_id': '0b0f9938-ce1e-4814-8821-0132d137eb9e'}]	bf67d13e-231c-4cb7-8381-fb19c4fe90ed.rna_seq.augmented_star_gene_counts.tsv	7452c16f52c9c483eaa4fd677b9cde6a	8e60d7c9-0fee-415f-b7bd-072f1bcd0fac	4252779
d27acb8c-2551-4ea7-8c09-f211cb4a9ec0	[{'case_id': 'daf62b56-6dd2-4ab7-adaa-f296bb86a0a5'}]	1cc7480c-76e1-42d1-8593-49b356ef624e.rna_seq.augmented_star_gene_counts.tsv	3500e4ed36d57eb8b9c4fb138c376bee	d27acb8c-2551-4ea7-8c09-f211cb4a9ec0	4246543
427a04c9-9b48-49de-8a47-2adc4e1dd32a	[{'case_id': '0dca98b0-f43e-45b6-9a02-00092c78678c'}]	fead73ce-2e66-4647-8b6c-b8bbdaaf30fe.rna_seq.augmented_star_gene_counts.tsv	ec942dcd0042eec6c74ef4c9f7cc5534	427a04c9-9b48-49de-8a47-2adc4e1dd32a	4248833
95668f0b-130d-44d4-94c0-ba7a4e7798e6	[{'case_id': 'db3e1ce8-4a05-4bfc-b5ae-13cf789369e1'}]	6365a756-2e65-42cb-be4f-1f726915ca94.rna_seq.augmented_star_gene_counts.tsv	41f027c2fe766d7623bb9dabedc19721	95668f0b-130d-44d4-94c0-ba7a4e7798e6	4250969
c7aeba7e-b78e-4586-a4dd-8a04cc440737	[{'case_id': 'db4bc6aa-2e7d-4bcb-8519-a455f624d33b'}]	f48956a3-c821-429f-b1ad-a27133d739bd.rna_seq.augmented_star_gene_counts.tsv	c1eec3dc00fe57bc150f50f811eb73f2	c7aeba7e-b78e-4586-a4dd-8a04cc440737	4246073
e5016a2d-c839-4962-aa12-16b6c0e1328b	[{'case_id': '04af44fc-c487-4005-b3cb-cb64815824a2'}]	9634f770-bc93-4dfa-949c-98a6da30a102.rna_seq.augmented_star_gene_counts.tsv	317294299af0bce355aa417df10f7990	e5016a2d-c839-4962-aa12-16b6c0e1328b	4245166
da7f48b2-3bed-4824-8de7-187d0b22f54d	[{'case_id': 'a2453bcb-90f2-4505-949d-a89cf4bfc9b8'}]	0a72c39e-889a-4990-bf96-6c7b9b8c1124.rna_seq.augmented_star_gene_counts.tsv	bd54e7e9567e40faff2f94604c9f90a1	da7f48b2-3bed-4824-8de7-187d0b22f54d	4248039
c9230a1c-9844-43ef-a2c3-95ea6061000b	[{'case_id': 'dba9beec-5e51-48c0-9229-0ee286a02a1a'}]	2a612640-5c9e-42b2-ac52-02a44b46d429.rna_seq.augmented_star_gene_counts.tsv	3eb4af822129d6ec377251972fd98822	c9230a1c-9844-43ef-a2c3-95ea6061000b	4233641
19520ee7-658f-4e16-8a24-291beed9f0af	[{'case_id': '08de63a2-7b76-43c3-80dc-df748b1d81bc'}]	40a31ab3-71fa-4f7b-a3b1-22e15ff0f358.rna_seq.augmented_star_gene_counts.tsv	212a0de04619dee541d9e33a4cca2054	19520ee7-658f-4e16-8a24-291beed9f0af	4236321
f0a63361-78bb-4a7f-9d78-31f7b2980ba2	[{'case_id': '03ab1e9f-4918-404d-b178-3a4fd929c5e8'}]	1008e8d8-a93c-4779-80b6-1272322e7c52.rna_seq.augmented_star_gene_counts.tsv	7c75b69a65b6f1da8641783c6505586c	f0a63361-78bb-4a7f-9d78-31f7b2980ba2	4224263
0b829610-f28e-418e-b79d-d3351e13e1fe	[{'case_id': '2c86c3ea-d926-4d39-a5ae-39ece4774287'}]	98f3d2d7-edc4-40aa-b09a-63f8abd2b528.rna_seq.augmented_star_gene_counts.tsv	23eb309dff9ad9fb156c70d21602a98b	0b829610-f28e-418e-b79d-d3351e13e1fe	4246526
afedbcf7-d427-4371-9c2a-f349b03de522	[{'case_id': '2cbeadff-a8a3-4787-9d4e-f6b74c3ab5d9'}]	6e209f42-3c0f-4f05-83d7-c982448ccb87.rna_seq.augmented_star_gene_counts.tsv	8908b49460257b8139db676237244ae9	afedbcf7-d427-4371-9c2a-f349b03de522	4254390
621b0997-70e5-415b-8d8c-1e5f90d0d4aa	[{'case_id': '2c90d5e3-ac8c-4c86-a06f-42ccc064eb49'}]	0a430a9a-7e63-41d6-8cd0-1dda1e1df975.rna_seq.augmented_star_gene_counts.tsv	98f45d463ceb5d4b651af19845328eb4	621b0997-70e5-415b-8d8c-1e5f90d0d4aa	4250689
9c87ef50-5854-4f69-820b-9e0b4d46c982	[{'case_id': '2cf68894-168b-458b-af4f-53cad72989a8'}]	b3861080-a052-4432-82f8-193122ab29d4.rna_seq.augmented_star_gene_counts.tsv	625de118f72ded4ff1448465c1252925	9c87ef50-5854-4f69-820b-9e0b4d46c982	4235115
8437bf97-2354-40cf-8dc4-631c5d7ae63a	[{'case_id': '1fef9454-b3e8-4d9d-a9aa-aa1f1a32b80c'}]	723ed50c-2c78-4a3a-9f6e-9f9e8e264f6b.rna_seq.augmented_star_gene_counts.tsv	5e0c7ea5b06b7b8b14f2346ac7681ef9	8437bf97-2354-40cf-8dc4-631c5d7ae63a	4239516
0525bcb6-d206-46c8-b37d-b9b7cc90fef6	[{'case_id': '21ef1730-e5a7-47ce-b419-d000bb59ae15'}]	46cdbe65-5610-4903-9452-518fd6d5787d.rna_seq.augmented_star_gene_counts.tsv	52a46b7bfc448c4d95f6c1dab007c74e	0525bcb6-d206-46c8-b37d-b9b7cc90fef6	4266236
15f5f60a-13f0-41a2-8711-171d19c2903a	[{'case_id': '2021ed1f-dc75-4701-b8b8-1386466e4802'}]	9c706e45-00da-42cd-933f-1f42f0b6942e.rna_seq.augmented_star_gene_counts.tsv	23d51e22d95865bd3b0961b4835cc2fc	15f5f60a-13f0-41a2-8711-171d19c2903a	4241664
ad18b7e0-57ec-41c5-99a1-0c9d8740e0f1	[{'case_id': '22eaba28-be67-4730-9846-860bc1fca29a'}]	fd2f42a3-d79c-466b-98c2-5f4d0a4a64e9.rna_seq.augmented_star_gene_counts.tsv	cec87e119bf2c7eaf776166149e4b5ba	ad18b7e0-57ec-41c5-99a1-0c9d8740e0f1	4253283
3071e512-94ea-4820-9573-668235188e34	[{'case_id': '214a4507-d974-4b3e-8525-7408fccc6a0f'}]	da549530-7ba5-4302-acd2-40a766860216.rna_seq.augmented_star_gene_counts.tsv	5c8c4a05d55677456bf1615a8cf5e0b2	3071e512-94ea-4820-9573-668235188e34	4249785
502fcba1-9d3c-4117-86fb-70a26c090692	[{'case_id': '2399caeb-ead2-4003-af38-809db4ac2e2b'}]	36998e69-e955-49da-b859-2092caff19cb.rna_seq.augmented_star_gene_counts.tsv	7481a7e0f7ccf02b7a4627ff2c64b927	502fcba1-9d3c-4117-86fb-70a26c090692	4247367
bb3c5c27-7e75-43cc-8dfd-eab290e2f9da	[{'case_id': '1cc30842-4a5b-4f07-b36f-5b84ceaa5662'}]	f58dd06b-ab52-42e5-8603-cde9c4eb7fed.rna_seq.augmented_star_gene_counts.tsv	26d59d98d0c61902fb0199bd11fa7f89	bb3c5c27-7e75-43cc-8dfd-eab290e2f9da	4247923
189f1a1b-96d6-4cb9-9000-001e08dca1ba	[{'case_id': '1d27253f-b036-44e7-a04d-8da5bbf57419'}]	1044dff3-e077-4086-8d78-e3c125ec0c84.rna_seq.augmented_star_gene_counts.tsv	6dcf4c78be4da29f879fd906da9f1fbc	189f1a1b-96d6-4cb9-9000-001e08dca1ba	4224948
0e3cf07b-2cea-4ce7-a8f0-c8dc7d3db7a7	[{'case_id': '1d75e89d-4b01-443c-be54-749c7a667bf4'}]	c469b31e-857a-4ac6-9a45-978c99391d9d.rna_seq.augmented_star_gene_counts.tsv	d9c639b97a0e519c8bcea0440697ccf9	0e3cf07b-2cea-4ce7-a8f0-c8dc7d3db7a7	4239206
da84f488-af86-4472-bf87-063a9137e1db	[{'case_id': 'a32cb96a-78bf-456e-a6ab-2d47b2c67ad4'}]	8aed99b7-de49-4e7e-8fb3-17d897c03e00.rna_seq.augmented_star_gene_counts.tsv	179ff61f318da41996d78cfc8688d024	da84f488-af86-4472-bf87-063a9137e1db	4247511
a4fc84b0-29ff-4994-b493-1102a044838d	[{'case_id': '1e68e760-a4cf-4100-bf9c-e50fa8d126f6'}]	4d54d278-9d82-4681-9b6a-247e79a9a83e.rna_seq.augmented_star_gene_counts.tsv	9f16d478d18e701ad97fe9a61ba1052c	a4fc84b0-29ff-4994-b493-1102a044838d	4221988
a37587aa-2e1f-42f5-a691-c4a41ae79ea9	[{'case_id': '50619f8c-10aa-464a-a227-90a7aa6ffd43'}]	922ac2aa-8619-47ef-99d8-160e19861f57.rna_seq.augmented_star_gene_counts.tsv	51d812a1d48d974dbb274cb91f53442a	a37587aa-2e1f-42f5-a691-c4a41ae79ea9	4245002
c6fd0f95-d74a-49e3-9a70-fec12e63ff1a	[{'case_id': '50619f8c-10aa-464a-a227-90a7aa6ffd43'}]	a17d056c-59ee-4c93-9357-19d57f108144.rna_seq.augmented_star_gene_counts.tsv	7a14e15f5ba5c6a7b63e3510bc5fa9bc	c6fd0f95-d74a-49e3-9a70-fec12e63ff1a	4246394
5dfadec2-3a10-40a9-99be-4984e917ba88	[{'case_id': '518f231c-f5f9-4a39-a97b-7fd5666d3e50'}]	a90d3b2d-38f9-455c-88cd-73d5b3729491.rna_seq.augmented_star_gene_counts.tsv	94b6a69920ccf4b75df5d3644aff5a80	5dfadec2-3a10-40a9-99be-4984e917ba88	4234545
c9bc7edd-c545-4d76-9246-1bfa043a966c	[{'case_id': '523e24a2-51b9-4658-be2f-42e5fccebb17'}]	a95ecb1b-9dd9-4916-9b73-b967278f3d85.rna_seq.augmented_star_gene_counts.tsv	dd13d5bcddb592d9497611bcf155634e	c9bc7edd-c545-4d76-9246-1bfa043a966c	4240976
5aaaf8b5-a75f-4070-93e8-f5b982144638	[{'case_id': '1347c23d-8d6e-4c15-9461-640249838c96'}]	0c311d42-5038-4408-ac4a-5ffbb02817e4.rna_seq.augmented_star_gene_counts.tsv	cde5f760937826de507fb6f298c57dab	5aaaf8b5-a75f-4070-93e8-f5b982144638	4223871
0e2a0a41-fc0f-40d0-a0e7-d3eecac3cfd7	[{'case_id': '15ff4b02-bb69-4d24-8a07-b82f428e428d'}]	80afd34a-fc20-46be-85c5-088951628194.rna_seq.augmented_star_gene_counts.tsv	2092bc5fac092b49eb3e37503c752e5c	0e2a0a41-fc0f-40d0-a0e7-d3eecac3cfd7	4244390
7d8935d4-33df-4a11-a352-e4e1acc563a4	[{'case_id': '13b860c3-8048-4dc9-9eb0-7480bc660837'}]	8f51e90d-f617-4ed2-bbc7-7bcd92d1963d.rna_seq.augmented_star_gene_counts.tsv	4841c35510bd1870737098e6da266d61	7d8935d4-33df-4a11-a352-e4e1acc563a4	4251590
7493bcbc-658d-4789-a25c-9a990dcd44b8	[{'case_id': '530ad151-703d-4638-851f-0b5111ff318b'}]	62aa3903-4f3b-4693-b5e5-fc5abce184de.rna_seq.augmented_star_gene_counts.tsv	9bee5e67f40ea06b24554fee3f43e127	7493bcbc-658d-4789-a25c-9a990dcd44b8	4252355
c5baa506-f18b-42d8-bafd-4e9b85e1d390	[{'case_id': '174850b4-5ec2-462b-a890-89bd1716b3c2'}]	54022a08-1016-45a7-ac33-5a40b4b5e6b3.rna_seq.augmented_star_gene_counts.tsv	3354bc0d17441cfbf62f43e5a1878acc	c5baa506-f18b-42d8-bafd-4e9b85e1d390	4247363
e22bc31b-332f-45a1-b17c-c747179abe61	[{'case_id': '17c1d42c-cb84-4655-a4cd-b54bae17ecaf'}]	b1366128-6ab0-4205-ae2b-a854e8ad45bf.rna_seq.augmented_star_gene_counts.tsv	081c3d0b41876fe11f2f0560e692970f	e22bc31b-332f-45a1-b17c-c747179abe61	4241940
9985bb0b-d1cc-455b-80d9-f8007669cd5c	[{'case_id': '1783cac1-253a-40af-a9ac-48dfb20e1ab8'}]	b3435d9e-fb7f-4748-9a0b-2b532875c87e.rna_seq.augmented_star_gene_counts.tsv	e4edb1ca5cd492dc12831d1145e1664f	9985bb0b-d1cc-455b-80d9-f8007669cd5c	4236838
c1d62c39-f3ab-47d3-b654-8b6285cd97a3	[{'case_id': '17ca61a2-607a-45ff-88fa-ef72e80bf891'}]	5a3d1b74-f904-44ef-94a0-b38291e30be6.rna_seq.augmented_star_gene_counts.tsv	c59b0d27dd45b23bf5930cbe77be54cc	c1d62c39-f3ab-47d3-b654-8b6285cd97a3	4240380
451ecdf8-433f-4d38-8ab6-3cc8d428ed95	[{'case_id': '1783cac1-253a-40af-a9ac-48dfb20e1ab8'}]	d7eb3fb0-7bfe-4f69-b298-41dde09902e6.rna_seq.augmented_star_gene_counts.tsv	ae14b0d5aa8904bb75c55cf5736c4880	451ecdf8-433f-4d38-8ab6-3cc8d428ed95	4256048
440bdce7-eb0c-4661-b96a-e90d10e230d6	[{'case_id': '178b2c48-c07d-422e-ae17-8bcfd996ad51'}]	d76cd13a-0481-442a-bfe6-ad322fc3851a.rna_seq.augmented_star_gene_counts.tsv	6e3e51f2574e710987b86e0fc2e7dcc8	440bdce7-eb0c-4661-b96a-e90d10e230d6	4230776
4c2a67aa-54ef-405d-a498-45c1790380da	[{'case_id': '17f275c1-a0d4-487d-8f02-ea279584b4cd'}]	4e75f67b-99df-4ad5-a2ca-1877a3d45655.rna_seq.augmented_star_gene_counts.tsv	410b5e73bc151dc82508c7a03ae21897	4c2a67aa-54ef-405d-a498-45c1790380da	4250650
3e0c80d6-5091-454c-ad27-eb513cf6f45d	[{'case_id': '9f6be944-83de-42ab-8738-f0022f475e61'}]	b161c26d-64b1-4e03-94da-4f9b9de25e88.rna_seq.augmented_star_gene_counts.tsv	95dab2fffc861226d58a651c28a1b1b2	3e0c80d6-5091-454c-ad27-eb513cf6f45d	4248818
c47a7c89-551d-4115-94e4-7ba4b938e88b	[{'case_id': '197741de-a098-4f04-bb37-8ea8b3bb39bc'}]	698e64da-61aa-4d7b-9f33-21d627cb4721.rna_seq.augmented_star_gene_counts.tsv	1f091ba0d31f29934f44193b74ae3d6e	c47a7c89-551d-4115-94e4-7ba4b938e88b	4245983
7d1c40bf-6119-4f2b-bb33-3ba23546799f	[{'case_id': 'a06ff6ae-b0dd-4516-a75c-0db71694b46b'}]	b0a1f575-657f-4277-95dd-0e02e77279fe.rna_seq.augmented_star_gene_counts.tsv	dfb54e76bcca6bc490238c6f73cfe026	7d1c40bf-6119-4f2b-bb33-3ba23546799f	4257241
c587bd27-778a-4729-b614-e0631bb3717b	[{'case_id': '64d4dfae-8d91-464b-adc3-80ba7caf54ae'}]	f79d6a7e-eaaa-4382-a5ed-600cf8d45824.rna_seq.augmented_star_gene_counts.tsv	9a03c942a5797cc4cdd0a4e2442c324c	c587bd27-778a-4729-b614-e0631bb3717b	4241110
8e063797-856c-491a-b702-1a37ebf6b6a8	[{'case_id': '659b0170-e914-45ff-aa55-fcb8d3dc7b8a'}]	d8edd309-518d-4358-8245-9e92d7af4441.rna_seq.augmented_star_gene_counts.tsv	4085f0ebab6af92dfd2e428d3e9a561f	8e063797-856c-491a-b702-1a37ebf6b6a8	4246716
70f7e473-4a58-4186-aedd-1bab29bef4f3	[{'case_id': '53d0af48-d7ea-42c9-8695-c614b89b415b'}]	abb411d3-1474-4e6e-afa9-23b974d9a557.rna_seq.augmented_star_gene_counts.tsv	70cc48b08ef3a42863f99b5ea9486d8a	70f7e473-4a58-4186-aedd-1bab29bef4f3	4239296
fd94a0ed-37d8-49a5-af96-e2160a9e6096	[{'case_id': '557cb0a3-6f1b-4faf-8296-0a15c24158f9'}]	f8cfabf6-dc25-4141-be6c-817dd439a74b.rna_seq.augmented_star_gene_counts.tsv	b8fc778c645804d3dd57d7b2faa1bdf8	fd94a0ed-37d8-49a5-af96-e2160a9e6096	4239967
97c68557-c395-40bb-aaa3-a16514da3644	[{'case_id': '53ff5893-7d5e-4bcb-be9c-665fa34b7824'}]	19afe60a-30a2-45f6-b4fb-de935154027c.rna_seq.augmented_star_gene_counts.tsv	e65c4a4fb661fd5aef04084397102d53	97c68557-c395-40bb-aaa3-a16514da3644	4231130
56cc8f11-ba1c-48c9-8455-1f73640f9cf5	[{'case_id': '8d9b50d1-139b-4447-ae9c-e54764d9e2a7'}]	e22c6b51-c27e-468f-883c-f71918330eb0.rna_seq.augmented_star_gene_counts.tsv	54404b21a0e2930f219572edf24693eb	56cc8f11-ba1c-48c9-8455-1f73640f9cf5	4248119
06598222-e18b-45b1-9e4b-407aa120442c	[{'case_id': '56203436-8634-4fd0-96b5-ba6be9d87857'}]	a5ecc76e-a696-4e90-8bb4-7a9965e2f8a8.rna_seq.augmented_star_gene_counts.tsv	df788459dc7b8a1180ac0b6fe64d7fe5	06598222-e18b-45b1-9e4b-407aa120442c	4233551
ed1497db-7c6f-4bd2-83ed-ee05fa286f8b	[{'case_id': '8cf54607-01ce-42b0-9bd9-8627edd9f3b7'}]	ca701a41-b397-48b7-bad4-09ef8b4eb462.rna_seq.augmented_star_gene_counts.tsv	0109c6791e06b2d9e6f19e416ebe4537	ed1497db-7c6f-4bd2-83ed-ee05fa286f8b	4245305
